Barcode,Date of thesis,Total checkouts since 1994,,,,,,,,,,,,,,,,,,,
15679319,1975,0,,,,,,,,,,,,,,,,,,,
15680523,1975,0,,,,,,,,,,,,,,,,,,,
15689250,1975,0,,,,,,,,,,,,,,,,,,,
15689334,1975,0,,,,,,,,,,,,,,,,,,,
15689698,1975,0,,,,,,,,,,,,,,,,,,,
15690019,1975,0,,,,,,,,,,,,,,,,,,,
15700792,1975,0,,,,,,,,,,,,,,,,,,,
15700875,1975,0,,,,,,,,,,,,,,,,,,,
15842644,1975,0,,,,,,,,,,,,,,,,,,,
16315475,1975,0,,,,,,,,,,,,,,,,,,,
16315764,1975,0,,,,,,,,,,,,,,,,,,,
16413411,1975,0,,,,,,,,,,,,,,,,,,,
15679020,1975,0,,,,,,,,,,,,,,,,,,,
14657407,1976,7,,,,,,,,,,,,,,,,,,,
12652178,1976,5,,,,,,,,,,,,,,,,,,,
15020837,1976,5,,,,,,,,,,,,,,,,,,,
12560991,1976,4,,,,,,,,,,,,,,,,,,,
12575478,1976,3,,,,,,,,,,,,,,,,,,,
16229338,1976,3,,,,,,,,,,,,,,,,,,,
12111357,1976,2,,,,,,,,,,,,,,,,,,,
12119517,1976,2,,,,,,,,,,,,,,,,,,,
12119608,1976,2,,,,,,,,,,,,,,,,,,,
12565909,1976,2,,,,,,,,,,,,,,,,,,,
12574174,1976,2,,,,,,,,,,,,,,,,,,,
12589990,1976,2,,,,,,,,,,,,,,,,,,,
12606299,1976,2,,,,,,,,,,,,,,,,,,,
12606646,1976,2,,,,,,,,,,,,,,,,,,,
12652079,1976,2,,,,,,,,,,,,,,,,,,,
12681680,1976,2,,,,,,,,,,,,,,,,,,,
12864633,1976,2,,,,,,,,,,,,,,,,,,,
13912167,1976,2,,,,,,,,,,,,,,,,,,,
11743812,1976,1,,,,,,,,,,,,,,,,,,,
12119210,1976,1,,,,,,,,,,,,,,,,,,,
12295903,1976,1,,,,,,,,,,,,,,,,,,,
12515151,1976,1,,,,,,,,,,,,,,,,,,,
12556841,1976,1,,,,,,,,,,,,,,,,,,,
12592903,1976,1,,,,,,,,,,,,,,,,,,,
12595773,1976,1,,,,,,,,,,,,,,,,,,,
12595807,1976,1,,,,,,,,,,,,,,,,,,,
12603874,1976,1,,,,,,,,,,,,,,,,,,,
12605150,1976,1,,,,,,,,,,,,,,,,,,,
12605788,1976,1,,,,,,,,,,,,,,,,,,,
12606190,1976,1,,,,,,,,,,,,,,,,,,,
12625513,1976,1,,,,,,,,,,,,,,,,,,,
12638169,1976,1,,,,,,,,,,,,,,,,,,,
12638607,1976,1,,,,,,,,,,,,,,,,,,,
12651246,1976,1,,,,,,,,,,,,,,,,,,,
12653820,1976,1,,,,,,,,,,,,,,,,,,,
12661393,1976,1,,,,,,,,,,,,,,,,,,,
12677969,1976,1,,,,,,,,,,,,,,,,,,,
13146964,1976,1,,,,,,,,,,,,,,,,,,,
13882857,1976,1,,,,,,,,,,,,,,,,,,,
14478580,1976,1,,,,,,,,,,,,,,,,,,,
15221112,1976,1,,,,,,,,,,,,,,,,,,,
15267248,1976,1,,,,,,,,,,,,,,,,,,,
15472251,1976,1,,,,,,,,,,,,,,,,,,,
11737350,1976,0,,,,,,,,,,,,,,,,,,,
11737582,1976,0,,,,,,,,,,,,,,,,,,,
11741246,1976,0,,,,,,,,,,,,,,,,,,,
11741766,1976,0,,,,,,,,,,,,,,,,,,,
11743515,1976,0,,,,,,,,,,,,,,,,,,,
11743580,1976,0,,,,,,,,,,,,,,,,,,,
11743820,1976,0,,,,,,,,,,,,,,,,,,,
11744893,1976,0,,,,,,,,,,,,,,,,,,,
12107553,1976,0,,,,,,,,,,,,,,,,,,,
12110342,1976,0,,,,,,,,,,,,,,,,,,,
12110714,1976,0,,,,,,,,,,,,,,,,,,,
12119814,1976,0,,,,,,,,,,,,,,,,,,,
12120127,1976,0,,,,,,,,,,,,,,,,,,,
12295275,1976,0,,,,,,,,,,,,,,,,,,,
12295408,1976,0,,,,,,,,,,,,,,,,,,,
12295648,1976,0,,,,,,,,,,,,,,,,,,,
12515094,1976,0,,,,,,,,,,,,,,,,,,,
12525960,1976,0,,,,,,,,,,,,,,,,,,,
12526091,1976,0,,,,,,,,,,,,,,,,,,,
12526372,1976,0,,,,,,,,,,,,,,,,,,,
12562823,1976,0,,,,,,,,,,,,,,,,,,,
12564068,1976,0,,,,,,,,,,,,,,,,,,,
12564464,1976,0,,,,,,,,,,,,,,,,,,,
12564993,1976,0,,,,,,,,,,,,,,,,,,,
12565073,1976,0,,,,,,,,,,,,,,,,,,,
12565966,1976,0,,,,,,,,,,,,,,,,,,,
12566006,1976,0,,,,,,,,,,,,,,,,,,,
12566089,1976,0,,,,,,,,,,,,,,,,,,,
12589818,1976,0,,,,,,,,,,,,,,,,,,,
12590717,1976,0,,,,,,,,,,,,,,,,,,,
12591335,1976,0,,,,,,,,,,,,,,,,,,,
12591517,1976,0,,,,,,,,,,,,,,,,,,,
12591632,1976,0,,,,,,,,,,,,,,,,,,,
12591939,1976,0,,,,,,,,,,,,,,,,,,,
12593315,1976,0,,,,,,,,,,,,,,,,,,,
12593562,1976,0,,,,,,,,,,,,,,,,,,,
12595682,1976,0,,,,,,,,,,,,,,,,,,,
12596060,1976,0,,,,,,,,,,,,,,,,,,,
12596409,1976,0,,,,,,,,,,,,,,,,,,,
12599973,1976,0,,,,,,,,,,,,,,,,,,,
12600235,1976,0,,,,,,,,,,,,,,,,,,,
12603361,1976,0,,,,,,,,,,,,,,,,,,,
12603676,1976,0,,,,,,,,,,,,,,,,,,,
12603940,1976,0,,,,,,,,,,,,,,,,,,,
12604518,1976,0,,,,,,,,,,,,,,,,,,,
12606216,1976,0,,,,,,,,,,,,,,,,,,,
12606414,1976,0,,,,,,,,,,,,,,,,,,,
12606711,1976,0,,,,,,,,,,,,,,,,,,,
12607073,1976,0,,,,,,,,,,,,,,,,,,,
12607222,1976,0,,,,,,,,,,,,,,,,,,,
12612263,1976,0,,,,,,,,,,,,,,,,,,,
12615464,1976,0,,,,,,,,,,,,,,,,,,,
12615605,1976,0,,,,,,,,,,,,,,,,,,,
12619961,1976,0,,,,,,,,,,,,,,,,,,,
12625661,1976,0,,,,,,,,,,,,,,,,,,,
12625778,1976,0,,,,,,,,,,,,,,,,,,,
12638714,1976,0,,,,,,,,,,,,,,,,,,,
12639118,1976,0,,,,,,,,,,,,,,,,,,,
12643078,1976,0,,,,,,,,,,,,,,,,,,,
12651576,1976,0,,,,,,,,,,,,,,,,,,,
12652293,1976,0,,,,,,,,,,,,,,,,,,,
12652699,1976,0,,,,,,,,,,,,,,,,,,,
12653770,1976,0,,,,,,,,,,,,,,,,,,,
12656385,1976,0,,,,,,,,,,,,,,,,,,,
12658183,1976,0,,,,,,,,,,,,,,,,,,,
12659363,1976,0,,,,,,,,,,,,,,,,,,,
12660601,1976,0,,,,,,,,,,,,,,,,,,,
12660718,1976,0,,,,,,,,,,,,,,,,,,,
12661682,1976,0,,,,,,,,,,,,,,,,,,,
12661856,1976,0,,,,,,,,,,,,,,,,,,,
12669560,1976,0,,,,,,,,,,,,,,,,,,,
12669610,1976,0,,,,,,,,,,,,,,,,,,,
12669719,1976,0,,,,,,,,,,,,,,,,,,,
12670147,1976,0,,,,,,,,,,,,,,,,,,,
12670212,1976,0,,,,,,,,,,,,,,,,,,,
12670261,1976,0,,,,,,,,,,,,,,,,,,,
12670386,1976,0,,,,,,,,,,,,,,,,,,,
12674271,1976,0,,,,,,,,,,,,,,,,,,,
12674404,1976,0,,,,,,,,,,,,,,,,,,,
12674412,1976,0,,,,,,,,,,,,,,,,,,,
12675476,1976,0,,,,,,,,,,,,,,,,,,,
12675708,1976,0,,,,,,,,,,,,,,,,,,,
12676623,1976,0,,,,,,,,,,,,,,,,,,,
12677290,1976,0,,,,,,,,,,,,,,,,,,,
12677506,1976,0,,,,,,,,,,,,,,,,,,,
12677621,1976,0,,,,,,,,,,,,,,,,,,,
12678363,1976,0,,,,,,,,,,,,,,,,,,,
12678678,1976,0,,,,,,,,,,,,,,,,,,,
12678769,1976,0,,,,,,,,,,,,,,,,,,,
12679379,1976,0,,,,,,,,,,,,,,,,,,,
12679486,1976,0,,,,,,,,,,,,,,,,,,,
12679676,1976,0,,,,,,,,,,,,,,,,,,,
12681284,1976,0,,,,,,,,,,,,,,,,,,,
13907258,1976,0,,,,,,,,,,,,,,,,,,,
13978598,1976,0,,,,,,,,,,,,,,,,,,,
14054787,1976,0,,,,,,,,,,,,,,,,,,,
14054845,1976,0,,,,,,,,,,,,,,,,,,,
14145973,1976,0,,,,,,,,,,,,,,,,,,,
14476147,1976,0,,,,,,,,,,,,,,,,,,,
14988752,1976,0,,,,,,,,,,,,,,,,,,,
15406580,1976,0,,,,,,,,,,,,,,,,,,,
15471691,1976,0,,,,,,,,,,,,,,,,,,,
15538259,1976,0,,,,,,,,,,,,,,,,,,,
15670144,1976,0,,,,,,,,,,,,,,,,,,,
15680457,1976,0,,,,,,,,,,,,,,,,,,,
15686124,1976,0,,,,,,,,,,,,,,,,,,,
15688245,1976,0,,,,,,,,,,,,,,,,,,,
15704505,1976,0,,,,,,,,,,,,,,,,,,,
15916133,1976,0,,,,,,,,,,,,,,,,,,,
13903133,1977,10,,,,,,,,,,,,,,,,,,,
11745049,1977,9,,,,,,,,,,,,,,,,,,,
12661369,1977,8,,,,,,,,,,,,,,,,,,,
14607022,1977,8,,,,,,,,,,,,,,,,,,,
12612131,1977,7,,,,,,,,,,,,,,,,,,,
14607006,1977,5,,,,,,,,,,,,,,,,,,,
12565842,1977,4,,,,,,,,,,,,,,,,,,,
16315533,1977,4,,,,,,,,,,,,,,,,,,,
11745254,1977,3,,,,,,,,,,,,,,,,,,,
12643185,1977,3,,,,,,,,,,,,,,,,,,,
12652384,1977,3,,,,,,,,,,,,,,,,,,,
12110516,1977,2,,,,,,,,,,,,,,,,,,,
12296141,1977,2,,,,,,,,,,,,,,,,,,,
12526216,1977,2,,,,,,,,,,,,,,,,,,,
12561403,1977,2,,,,,,,,,,,,,,,,,,,
12562633,1977,2,,,,,,,,,,,,,,,,,,,
12585279,1977,2,,,,,,,,,,,,,,,,,,,
12603429,1977,2,,,,,,,,,,,,,,,,,,,
12604914,1977,2,,,,,,,,,,,,,,,,,,,
12637849,1977,2,,,,,,,,,,,,,,,,,,,
12650933,1977,2,,,,,,,,,,,,,,,,,,,
12653671,1977,2,,,,,,,,,,,,,,,,,,,
12674578,1977,2,,,,,,,,,,,,,,,,,,,
14475594,1977,2,,,,,,,,,,,,,,,,,,,
15267230,1977,2,,,,,,,,,,,,,,,,,,,
11743655,1977,1,,,,,,,,,,,,,,,,,,,
11745502,1977,1,,,,,,,,,,,,,,,,,,,
12110771,1977,1,,,,,,,,,,,,,,,,,,,
12295127,1977,1,,,,,,,,,,,,,,,,,,,
12541579,1977,1,,,,,,,,,,,,,,,,,,,
12541603,1977,1,,,,,,,,,,,,,,,,,,,
12553608,1977,1,,,,,,,,,,,,,,,,,,,
12563904,1977,1,,,,,,,,,,,,,,,,,,,
12564597,1977,1,,,,,,,,,,,,,,,,,,,
12566204,1977,1,,,,,,,,,,,,,,,,,,,
12591913,1977,1,,,,,,,,,,,,,,,,,,,
12595179,1977,1,,,,,,,,,,,,,,,,,,,
12604658,1977,1,,,,,,,,,,,,,,,,,,,
12605077,1977,1,,,,,,,,,,,,,,,,,,,
12605408,1977,1,,,,,,,,,,,,,,,,,,,
12625968,1977,1,,,,,,,,,,,,,,,,,,,
12638342,1977,1,,,,,,,,,,,,,,,,,,,
12639837,1977,1,,,,,,,,,,,,,,,,,,,
12651816,1977,1,,,,,,,,,,,,,,,,,,,
12658258,1977,1,,,,,,,,,,,,,,,,,,,
12659769,1977,1,,,,,,,,,,,,,,,,,,,
12662045,1977,1,,,,,,,,,,,,,,,,,,,
12669644,1977,1,,,,,,,,,,,,,,,,,,,
12670162,1977,1,,,,,,,,,,,,,,,,,,,
12670535,1977,1,,,,,,,,,,,,,,,,,,,
12671301,1977,1,,,,,,,,,,,,,,,,,,,
12671574,1977,1,,,,,,,,,,,,,,,,,,,
12676441,1977,1,,,,,,,,,,,,,,,,,,,
12678611,1977,1,,,,,,,,,,,,,,,,,,,
14475552,1977,1,,,,,,,,,,,,,,,,,,,
14475560,1977,1,,,,,,,,,,,,,,,,,,,
14475602,1977,1,,,,,,,,,,,,,,,,,,,
14775084,1977,1,,,,,,,,,,,,,,,,,,,
15163553,1977,1,,,,,,,,,,,,,,,,,,,
15267271,1977,1,,,,,,,,,,,,,,,,,,,
15688336,1977,1,,,,,,,,,,,,,,,,,,,
15705601,1977,1,,,,,,,,,,,,,,,,,,,
11737434,1977,0,,,,,,,,,,,,,,,,,,,
11740560,1977,0,,,,,,,,,,,,,,,,,,,
11740883,1977,0,,,,,,,,,,,,,,,,,,,
11741352,1977,0,,,,,,,,,,,,,,,,,,,
11743648,1977,0,,,,,,,,,,,,,,,,,,,
11744810,1977,0,,,,,,,,,,,,,,,,,,,
11745189,1977,0,,,,,,,,,,,,,,,,,,,
11745767,1977,0,,,,,,,,,,,,,,,,,,,
11794146,1977,0,,,,,,,,,,,,,,,,,,,
12107405,1977,0,,,,,,,,,,,,,,,,,,,
12110151,1977,0,,,,,,,,,,,,,,,,,,,
12110482,1977,0,,,,,,,,,,,,,,,,,,,
12110599,1977,0,,,,,,,,,,,,,,,,,,,
12110912,1977,0,,,,,,,,,,,,,,,,,,,
12111159,1977,0,,,,,,,,,,,,,,,,,,,
12111241,1977,0,,,,,,,,,,,,,,,,,,,
12111266,1977,0,,,,,,,,,,,,,,,,,,,
12118352,1977,0,,,,,,,,,,,,,,,,,,,
12119772,1977,0,,,,,,,,,,,,,,,,,,,
12120150,1977,0,,,,,,,,,,,,,,,,,,,
12120333,1977,0,,,,,,,,,,,,,,,,,,,
12120481,1977,0,,,,,,,,,,,,,,,,,,,
12120622,1977,0,,,,,,,,,,,,,,,,,,,
12151478,1977,0,,,,,,,,,,,,,,,,,,,
12151635,1977,0,,,,,,,,,,,,,,,,,,,
12294971,1977,0,,,,,,,,,,,,,,,,,,,
12295028,1977,0,,,,,,,,,,,,,,,,,,,
12295051,1977,0,,,,,,,,,,,,,,,,,,,
12295523,1977,0,,,,,,,,,,,,,,,,,,,
12295572,1977,0,,,,,,,,,,,,,,,,,,,
12515110,1977,0,,,,,,,,,,,,,,,,,,,
12553376,1977,0,,,,,,,,,,,,,,,,,,,
12553822,1977,0,,,,,,,,,,,,,,,,,,,
12553871,1977,0,,,,,,,,,,,,,,,,,,,
12554192,1977,0,,,,,,,,,,,,,,,,,,,
12556635,1977,0,,,,,,,,,,,,,,,,,,,
12561171,1977,0,,,,,,,,,,,,,,,,,,,
12561254,1977,0,,,,,,,,,,,,,,,,,,,
12564126,1977,0,,,,,,,,,,,,,,,,,,,
12564662,1977,0,,,,,,,,,,,,,,,,,,,
12565412,1977,0,,,,,,,,,,,,,,,,,,,
12565446,1977,0,,,,,,,,,,,,,,,,,,,
12565560,1977,0,,,,,,,,,,,,,,,,,,,
12565875,1977,0,,,,,,,,,,,,,,,,,,,
12573929,1977,0,,,,,,,,,,,,,,,,,,,
12575551,1977,0,,,,,,,,,,,,,,,,,,,
12575833,1977,0,,,,,,,,,,,,,,,,,,,
12582904,1977,0,,,,,,,,,,,,,,,,,,,
12589800,1977,0,,,,,,,,,,,,,,,,,,,
12590022,1977,0,,,,,,,,,,,,,,,,,,,
12590154,1977,0,,,,,,,,,,,,,,,,,,,
12590345,1977,0,,,,,,,,,,,,,,,,,,,
12590543,1977,0,,,,,,,,,,,,,,,,,,,
12591533,1977,0,,,,,,,,,,,,,,,,,,,
12591749,1977,0,,,,,,,,,,,,,,,,,,,
12592218,1977,0,,,,,,,,,,,,,,,,,,,
12592358,1977,0,,,,,,,,,,,,,,,,,,,
12592416,1977,0,,,,,,,,,,,,,,,,,,,
12592770,1977,0,,,,,,,,,,,,,,,,,,,
12593059,1977,0,,,,,,,,,,,,,,,,,,,
12595542,1977,0,,,,,,,,,,,,,,,,,,,
12595690,1977,0,,,,,,,,,,,,,,,,,,,
12595724,1977,0,,,,,,,,,,,,,,,,,,,
12596185,1977,0,,,,,,,,,,,,,,,,,,,
12600102,1977,0,,,,,,,,,,,,,,,,,,,
12603858,1977,0,,,,,,,,,,,,,,,,,,,
12604237,1977,0,,,,,,,,,,,,,,,,,,,
12604765,1977,0,,,,,,,,,,,,,,,,,,,
12605473,1977,0,,,,,,,,,,,,,,,,,,,
12606554,1977,0,,,,,,,,,,,,,,,,,,,
12607248,1977,0,,,,,,,,,,,,,,,,,,,
12616918,1977,0,,,,,,,,,,,,,,,,,,,
12617007,1977,0,,,,,,,,,,,,,,,,,,,
12617619,1977,0,,,,,,,,,,,,,,,,,,,
12623427,1977,0,,,,,,,,,,,,,,,,,,,
12625927,1977,0,,,,,,,,,,,,,,,,,,,
12637393,1977,0,,,,,,,,,,,,,,,,,,,
12638268,1977,0,,,,,,,,,,,,,,,,,,,
12638474,1977,0,,,,,,,,,,,,,,,,,,,
12638789,1977,0,,,,,,,,,,,,,,,,,,,
12639910,1977,0,,,,,,,,,,,,,,,,,,,
12651196,1977,0,,,,,,,,,,,,,,,,,,,
12651832,1977,0,,,,,,,,,,,,,,,,,,,
12652012,1977,0,,,,,,,,,,,,,,,,,,,
12652681,1977,0,,,,,,,,,,,,,,,,,,,
12653366,1977,0,,,,,,,,,,,,,,,,,,,
12655296,1977,0,,,,,,,,,,,,,,,,,,,
12655411,1977,0,,,,,,,,,,,,,,,,,,,
12656203,1977,0,,,,,,,,,,,,,,,,,,,
12658084,1977,0,,,,,,,,,,,,,,,,,,,
12658787,1977,0,,,,,,,,,,,,,,,,,,,
12659439,1977,0,,,,,,,,,,,,,,,,,,,
12661435,1977,0,,,,,,,,,,,,,,,,,,,
12661971,1977,0,,,,,,,,,,,,,,,,,,,
12662094,1977,0,,,,,,,,,,,,,,,,,,,
12671707,1977,0,,,,,,,,,,,,,,,,,,,
12671756,1977,0,,,,,,,,,,,,,,,,,,,
12671954,1977,0,,,,,,,,,,,,,,,,,,,
12672176,1977,0,,,,,,,,,,,,,,,,,,,
12672200,1977,0,,,,,,,,,,,,,,,,,,,
12674321,1977,0,,,,,,,,,,,,,,,,,,,
12674388,1977,0,,,,,,,,,,,,,,,,,,,
12674982,1977,0,,,,,,,,,,,,,,,,,,,
12675781,1977,0,,,,,,,,,,,,,,,,,,,
12676037,1977,0,,,,,,,,,,,,,,,,,,,
12676649,1977,0,,,,,,,,,,,,,,,,,,,
12676771,1977,0,,,,,,,,,,,,,,,,,,,
12677407,1977,0,,,,,,,,,,,,,,,,,,,
12677449,1977,0,,,,,,,,,,,,,,,,,,,
12677829,1977,0,,,,,,,,,,,,,,,,,,,
12677993,1977,0,,,,,,,,,,,,,,,,,,,
12678089,1977,0,,,,,,,,,,,,,,,,,,,
12678249,1977,0,,,,,,,,,,,,,,,,,,,
12678439,1977,0,,,,,,,,,,,,,,,,,,,
12679387,1977,0,,,,,,,,,,,,,,,,,,,
12681623,1977,0,,,,,,,,,,,,,,,,,,,
12681771,1977,0,,,,,,,,,,,,,,,,,,,
12687729,1977,0,,,,,,,,,,,,,,,,,,,
13042668,1977,0,,,,,,,,,,,,,,,,,,,
13050091,1977,0,,,,,,,,,,,,,,,,,,,
13899844,1977,0,,,,,,,,,,,,,,,,,,,
13912142,1977,0,,,,,,,,,,,,,,,,,,,
13927827,1977,0,,,,,,,,,,,,,,,,,,,
13927900,1977,0,,,,,,,,,,,,,,,,,,,
13984885,1977,0,,,,,,,,,,,,,,,,,,,
14182430,1977,0,,,,,,,,,,,,,,,,,,,
14476303,1977,0,,,,,,,,,,,,,,,,,,,
14478556,1977,0,,,,,,,,,,,,,,,,,,,
14478630,1977,0,,,,,,,,,,,,,,,,,,,
14478689,1977,0,,,,,,,,,,,,,,,,,,,
15172547,1977,0,,,,,,,,,,,,,,,,,,,
15221187,1977,0,,,,,,,,,,,,,,,,,,,
15221195,1977,0,,,,,,,,,,,,,,,,,,,
15267289,1977,0,,,,,,,,,,,,,,,,,,,
15670193,1977,0,,,,,,,,,,,,,,,,,,,
15670227,1977,0,,,,,,,,,,,,,,,,,,,
15672603,1977,0,,,,,,,,,,,,,,,,,,,
15672637,1977,0,,,,,,,,,,,,,,,,,,,
15678923,1977,0,,,,,,,,,,,,,,,,,,,
15688187,1977,0,,,,,,,,,,,,,,,,,,,
15688310,1977,0,,,,,,,,,,,,,,,,,,,
15688351,1977,0,,,,,,,,,,,,,,,,,,,
15688484,1977,0,,,,,,,,,,,,,,,,,,,
15688492,1977,0,,,,,,,,,,,,,,,,,,,
15688823,1977,0,,,,,,,,,,,,,,,,,,,
15688831,1977,0,,,,,,,,,,,,,,,,,,,
15689011,1977,0,,,,,,,,,,,,,,,,,,,
15689573,1977,0,,,,,,,,,,,,,,,,,,,
15689706,1977,0,,,,,,,,,,,,,,,,,,,
15689763,1977,0,,,,,,,,,,,,,,,,,,,
15690241,1977,0,,,,,,,,,,,,,,,,,,,
15690308,1977,0,,,,,,,,,,,,,,,,,,,
15701071,1977,0,,,,,,,,,,,,,,,,,,,
12549739,1978,12,,,,,,,,,,,,,,,,,,,
12553798,1978,4,,,,,,,,,,,,,,,,,,,
12678645,1978,4,,,,,,,,,,,,,,,,,,,
13045695,1978,4,,,,,,,,,,,,,,,,,,,
12110193,1978,3,,,,,,,,,,,,,,,,,,,
12655346,1978,3,,,,,,,,,,,,,,,,,,,
12328324,1978,2,,,,,,,,,,,,,,,,,,,
12566162,1978,2,,,,,,,,,,,,,,,,,,,
12590519,1978,2,,,,,,,,,,,,,,,,,,,
12595674,1978,2,,,,,,,,,,,,,,,,,,,
12603734,1978,2,,,,,,,,,,,,,,,,,,,
12605101,1978,2,,,,,,,,,,,,,,,,,,,
12605879,1978,2,,,,,,,,,,,,,,,,,,,
12617700,1978,2,,,,,,,,,,,,,,,,,,,
12623377,1978,2,,,,,,,,,,,,,,,,,,,
12638136,1978,2,,,,,,,,,,,,,,,,,,,
12640512,1978,2,,,,,,,,,,,,,,,,,,,
12656286,1978,2,,,,,,,,,,,,,,,,,,,
12660981,1978,2,,,,,,,,,,,,,,,,,,,
12676474,1978,2,,,,,,,,,,,,,,,,,,,
12677142,1978,2,,,,,,,,,,,,,,,,,,,
15537459,1978,2,,,,,,,,,,,,,,,,,,,
11741519,1978,1,,,,,,,,,,,,,,,,,,,
11743440,1978,1,,,,,,,,,,,,,,,,,,,
11747920,1978,1,,,,,,,,,,,,,,,,,,,
11766433,1978,1,,,,,,,,,,,,,,,,,,,
12110144,1978,1,,,,,,,,,,,,,,,,,,,
12118261,1978,1,,,,,,,,,,,,,,,,,,,
12118543,1978,1,,,,,,,,,,,,,,,,,,,
12295366,1978,1,,,,,,,,,,,,,,,,,,,
12295390,1978,1,,,,,,,,,,,,,,,,,,,
12565024,1978,1,,,,,,,,,,,,,,,,,,,
12565586,1978,1,,,,,,,,,,,,,,,,,,,
12575452,1978,1,,,,,,,,,,,,,,,,,,,
12590303,1978,1,,,,,,,,,,,,,,,,,,,
12590501,1978,1,,,,,,,,,,,,,,,,,,,
12595948,1978,1,,,,,,,,,,,,,,,,,,,
12599841,1978,1,,,,,,,,,,,,,,,,,,,
12599957,1978,1,,,,,,,,,,,,,,,,,,,
12605390,1978,1,,,,,,,,,,,,,,,,,,,
12606422,1978,1,,,,,,,,,,,,,,,,,,,
12606927,1978,1,,,,,,,,,,,,,,,,,,,
12612172,1978,1,,,,,,,,,,,,,,,,,,,
12616835,1978,1,,,,,,,,,,,,,,,,,,,
12618013,1978,1,,,,,,,,,,,,,,,,,,,
12625323,1978,1,,,,,,,,,,,,,,,,,,,
12626073,1978,1,,,,,,,,,,,,,,,,,,,
12638441,1978,1,,,,,,,,,,,,,,,,,,,
12639852,1978,1,,,,,,,,,,,,,,,,,,,
12650750,1978,1,,,,,,,,,,,,,,,,,,,
12652152,1978,1,,,,,,,,,,,,,,,,,,,
12652509,1978,1,,,,,,,,,,,,,,,,,,,
12655460,1978,1,,,,,,,,,,,,,,,,,,,
12660874,1978,1,,,,,,,,,,,,,,,,,,,
12661641,1978,1,,,,,,,,,,,,,,,,,,,
12661666,1978,1,,,,,,,,,,,,,,,,,,,
12669669,1978,1,,,,,,,,,,,,,,,,,,,
12671368,1978,1,,,,,,,,,,,,,,,,,,,
12672218,1978,1,,,,,,,,,,,,,,,,,,,
12674438,1978,1,,,,,,,,,,,,,,,,,,,
12674750,1978,1,,,,,,,,,,,,,,,,,,,
12676508,1978,1,,,,,,,,,,,,,,,,,,,
12677688,1978,1,,,,,,,,,,,,,,,,,,,
12678116,1978,1,,,,,,,,,,,,,,,,,,,
15163843,1978,1,,,,,,,,,,,,,,,,,,,
15472467,1978,1,,,,,,,,,,,,,,,,,,,
11740685,1978,0,,,,,,,,,,,,,,,,,,,
11740990,1978,0,,,,,,,,,,,,,,,,,,,
11741014,1978,0,,,,,,,,,,,,,,,,,,,
11741121,1978,0,,,,,,,,,,,,,,,,,,,
11741501,1978,0,,,,,,,,,,,,,,,,,,,
11741832,1978,0,,,,,,,,,,,,,,,,,,,
11744976,1978,0,,,,,,,,,,,,,,,,,,,
12107488,1978,0,,,,,,,,,,,,,,,,,,,
12107660,1978,0,,,,,,,,,,,,,,,,,,,
12110680,1978,0,,,,,,,,,,,,,,,,,,,
12111183,1978,0,,,,,,,,,,,,,,,,,,,
12119251,1978,0,,,,,,,,,,,,,,,,,,,
12119558,1978,0,,,,,,,,,,,,,,,,,,,
12120242,1978,0,,,,,,,,,,,,,,,,,,,
12151585,1978,0,,,,,,,,,,,,,,,,,,,
12294898,1978,0,,,,,,,,,,,,,,,,,,,
12295192,1978,0,,,,,,,,,,,,,,,,,,,
12295267,1978,0,,,,,,,,,,,,,,,,,,,
12295317,1978,0,,,,,,,,,,,,,,,,,,,
12295499,1978,0,,,,,,,,,,,,,,,,,,,
12295549,1978,0,,,,,,,,,,,,,,,,,,,
12295630,1978,0,,,,,,,,,,,,,,,,,,,
12295747,1978,0,,,,,,,,,,,,,,,,,,,
12296158,1978,0,,,,,,,,,,,,,,,,,,,
12296232,1978,0,,,,,,,,,,,,,,,,,,,
12296307,1978,0,,,,,,,,,,,,,,,,,,,
12309977,1978,0,,,,,,,,,,,,,,,,,,,
12477915,1978,0,,,,,,,,,,,,,,,,,,,
12514881,1978,0,,,,,,,,,,,,,,,,,,,
12514964,1978,0,,,,,,,,,,,,,,,,,,,
12514998,1978,0,,,,,,,,,,,,,,,,,,,
12525986,1978,0,,,,,,,,,,,,,,,,,,,
12526075,1978,0,,,,,,,,,,,,,,,,,,,
12553996,1978,0,,,,,,,,,,,,,,,,,,,
12554002,1978,0,,,,,,,,,,,,,,,,,,,
12554085,1978,0,,,,,,,,,,,,,,,,,,,
12556668,1978,0,,,,,,,,,,,,,,,,,,,
12556874,1978,0,,,,,,,,,,,,,,,,,,,
12561163,1978,0,,,,,,,,,,,,,,,,,,,
12563888,1978,0,,,,,,,,,,,,,,,,,,,
12564100,1978,0,,,,,,,,,,,,,,,,,,,
12564290,1978,0,,,,,,,,,,,,,,,,,,,
12564555,1978,0,,,,,,,,,,,,,,,,,,,
12565107,1978,0,,,,,,,,,,,,,,,,,,,
12565602,1978,0,,,,,,,,,,,,,,,,,,,
12565958,1978,0,,,,,,,,,,,,,,,,,,,
12574091,1978,0,,,,,,,,,,,,,,,,,,,
12574109,1978,0,,,,,,,,,,,,,,,,,,,
12575684,1978,0,,,,,,,,,,,,,,,,,,,
12582961,1978,0,,,,,,,,,,,,,,,,,,,
12590121,1978,0,,,,,,,,,,,,,,,,,,,
12590378,1978,0,,,,,,,,,,,,,,,,,,,
